bedrooms,bathrooms,area_sqft,balconies,floor,location_rating,age_years,furnishing,parking_spaces,distance_to_city_center_km,rent_price
5,1,1356,1,10,1,18,0,2,6.242174405296603,70.07445771806746
4,1,836,0,4,3,25,1,2,4.443372555195204,50.946778958207176
2,1,2765,2,12,4,8,1,0,8.29667998478852,78.26493757508759
3,2,2239,0,13,1,8,0,1,8.192517359098396,69.26369711941048
3,3,1005,0,4,1,19,1,2,3.3327363553312397,57.927258971202235
2,3,1870,0,16,5,15,0,0,15.018819951162914,69.33825946808305
2,3,896,1,19,3,12,0,1,8.544249562351016,45.857938515615004
4,1,1766,0,7,1,12,1,2,5.158891402141959,62.09783854768534
3,1,2874,0,1,3,25,1,0,20.64633142112298,91.70402881805069
3,2,2251,1,16,4,11,0,0,1.0618159197694865,81.82538235104101
1,3,1422,2,2,4,21,0,1,11.902994643916855,55.66394481700958
5,1,2687,2,1,2,20,1,1,11.438703895276493,90.1805514912903
5,1,2650,1,14,5,19,1,2,17.107580727648962,105.97177297144458
1,1,2172,0,5,2,1,0,1,10.345597816142115,62.12896874998026
5,2,1889,2,15,3,3,1,0,13.305190739923253,84.77712342118717
2,3,1719,2,10,5,6,0,2,22.802828645690553,73.18881773899598
5,2,2734,1,2,1,18,1,0,5.0387770457578,101.01331951875484
5,3,2520,2,11,5,2,0,0,3.5321851458067455,98.19291132105573
1,3,736,2,16,5,10,1,0,18.922199843264536,45.547821173024005
4,1,602,1,19,4,18,1,0,18.829638407865694,57.90748463453097
5,1,630,2,4,2,24,1,2,23.07149222283816,63.401038368978604
5,1,2727,0,10,4,13,1,0,24.595769596790742,91.51967632500553
4,1,1208,1,12,4,16,1,1,10.225257088828858,74.0878771347072
1,1,1728,0,2,2,4,0,0,10.0582528863028,49.24642298090772
4,3,865,0,2,4,24,1,0,22.711782360843657,72.1575601425923
1,1,1597,1,9,5,13,1,2,21.65707628751312,55.35121237189969
2,1,1203,2,12,3,6,0,2,10.010577077707941,44.30446287901984
1,2,665,1,2,1,11,1,2,2.8311153060153114,39.97426775529678
2,2,2694,2,18,1,27,0,1,14.949377003958144,79.62192598172996
2,3,2525,0,16,4,16,1,0,7.44879872885284,89.01042732855969
1,3,2070,2,19,2,19,1,0,22.806276988940027,69.92785783951469
3,2,2700,0,15,5,21,0,1,20.34681383238205,89.70915007476702
1,2,2922,0,16,4,20,0,1,22.623366468427427,76.83101419611133
5,1,575,0,6,5,17,1,2,2.941936019383384,62.08766460268639
5,1,1844,1,15,5,0,1,1,21.750707797538684,86.19269662003832
3,3,1995,2,12,1,10,0,1,15.234061205277243,67.92340044082542
2,2,653,2,12,3,3,0,2,6.170234149249382,33.436131000169176
3,3,1943,2,10,3,11,1,1,8.230291115390212,79.62292622436813
5,1,1302,0,15,2,25,1,2,11.959243064935528,68.01371512280905
3,3,2554,1,4,3,4,0,0,16.06345588576994,89.99271360497104
1,3,1594,2,10,4,14,0,2,6.585461115509823,61.670940307832126
3,3,2505,2,19,1,19,1,1,5.969024047520828,78.2259619733422
2,1,1760,1,14,1,2,0,1,22.411856994431748,50.814925376465474
1,3,483,2,10,5,25,1,2,21.285329331138087,52.3985059458032
4,1,1540,1,17,4,14,1,1,19.402644028148814,69.98674312499188
5,2,1111,1,11,4,7,0,0,19.26137754487341,57.23530313278953
5,3,1957,2,18,5,27,1,2,19.38337273381773,94.64761694866924
3,3,2161,1,2,5,29,0,2,23.17839553936831,82.22241988037543
1,1,2340,1,11,1,21,1,1,21.249289478045828,70.26963236915509
4,3,2206,2,8,4,10,0,1,10.325781077361093,91.4951800311075
1,1,1300,0,19,3,29,0,1,12.311259532841408,53.52232823752078
5,3,1056,2,16,3,11,0,2,15.509518472728741,68.57851323096884
1,2,2903,2,4,1,2,1,2,12.414392908948013,92.75701600420544
4,2,1058,0,14,3,5,0,1,8.126489459345656,68.52220712939886
3,2,1250,1,17,3,25,1,2,21.667601884379444,66.04425776982563
2,3,2973,2,11,4,7,1,0,20.28278126492213,104.20884026991683
1,3,2713,0,3,4,6,1,1,10.356625606657012,94.07698868883585
2,2,540,0,4,2,28,0,2,3.7519984313253465,38.470788093792414
5,2,2853,2,13,4,16,1,0,1.116869546634124,103.63918376980794
3,1,2740,2,17,2,15,1,1,3.2187070895692784,84.8822205904409
3,1,2329,0,10,4,21,1,2,4.713836374986732,82.47774185742803
1,2,1454,2,12,5,16,1,1,16.786981103574846,68.445704066043
3,2,2802,0,8,4,12,1,1,6.270690155321852,99.81884169837369
1,3,2652,2,3,2,3,0,1,16.235811401975027,76.96010265896314
1,2,1901,0,10,3,9,0,2,8.879739800465241,53.91009128855603
2,1,2738,2,7,4,15,1,0,22.481263962426286,84.17592072812299
3,1,510,2,10,3,18,0,0,12.257837705512236,35.37431356556181
1,1,1491,2,7,3,6,0,1,17.148406743280578,58.01686314446597
2,1,2118,1,18,4,17,1,2,12.062724821931434,73.30292253945015
4,1,2820,2,14,4,12,0,2,22.900931233427187,88.13328194045997
2,1,595,0,12,5,27,0,2,17.497856361858336,41.676639800029896
2,2,525,0,8,2,3,0,0,16.411802571931148,35.9102609581973
1,1,661,1,7,4,20,0,2,15.21522128369962,33.52981563031453
5,1,1323,1,5,3,17,1,1,24.726676480875895,77.84329232105623
5,1,2221,1,1,3,15,0,2,17.434184428335836,88.3800560186822
5,1,2602,2,15,4,24,0,0,19.099364390427024,89.73021868476762
2,2,2004,2,9,2,17,1,0,2.9610882713765587,66.17631758310418
1,3,507,0,12,3,15,0,0,20.54134025413526,28.89049714680621
3,3,2482,0,18,5,21,1,0,15.321200465669943,115.81423529087829
2,3,1054,2,11,3,27,0,2,9.079886333572269,48.89686860725889
2,3,2413,0,10,2,23,0,2,14.96057081477559,76.31046326720482
1,1,1397,2,10,1,27,0,0,16.01320315396351,37.64174307562319
4,3,2863,1,18,5,22,0,2,7.244546898091581,97.95174270854865
2,3,684,2,1,5,29,1,1,11.489552114213865,63.37351337210356
4,2,1870,2,11,1,21,1,0,18.31233777197331,76.84110461130079
4,2,2965,2,2,5,23,0,0,6.420353332488657,101.04475187696674
5,2,426,0,11,5,20,1,2,21.067008110502925,53.353105456902945
1,1,2674,2,2,5,25,1,1,2.8606362454089638,82.86752941465846
4,1,1991,2,9,3,8,0,0,14.949226662333267,75.35323739590662
1,1,1791,2,1,3,1,1,1,10.11248282420577,54.727533880234105
5,2,1247,1,6,4,5,1,0,2.2795216264289673,80.60952249182564
1,3,1528,2,2,4,27,1,2,19.587685132283845,71.56438902063526
2,2,417,2,15,3,25,0,0,14.117004181492867,37.76780622724605
4,1,2490,2,1,5,27,0,2,18.16781980173257,83.99412440412216
1,2,2536,0,18,2,27,0,1,10.12295658226262,66.53931460080261
3,3,556,1,4,1,26,0,2,21.630888690319146,43.491684052656886
1,1,1689,1,13,4,22,0,2,3.0089562294222576,60.52621692023309
4,3,2581,2,4,5,24,0,0,6.600482535312341,96.23963682917316
5,3,2911,2,15,4,20,0,0,20.070475592165913,106.78096808466732
5,1,2024,0,2,2,5,0,1,23.912302133833528,72.09722688618957
4,3,2171,2,9,5,24,1,1,21.314697273372907,94.74641358692007
2,2,1555,0,12,3,25,1,1,6.540649496875834,70.60285540094513
2,3,1457,2,14,2,5,0,2,9.364924834956451,56.980333497113335
5,3,2530,0,4,4,13,0,2,19.371908015118677,94.34834464548823
5,3,1555,1,15,5,10,0,0,23.71052693158331,76.18883926233264
4,2,603,2,4,5,27,1,1,7.941935526183307,59.91657547577735
2,3,2222,0,5,1,16,0,0,10.272210537478786,76.81253024223322
5,3,1759,0,10,1,3,1,0,1.5489400681079504,76.00748268587107
2,2,1361,2,12,1,3,0,2,13.105644787167986,51.01391121510648
5,1,2944,0,12,3,18,0,0,3.1158816895225545,100.47161768369752
1,1,841,2,8,5,29,1,2,3.0542304218829663,40.19312738521058
3,1,1715,2,4,5,23,1,0,19.271587270840307,69.49007011069025
1,3,1548,0,3,4,21,1,1,9.254077645191277,63.21463031588444
5,1,2086,0,1,3,22,1,1,23.45535408765517,88.59294919473713
3,2,1270,0,18,1,15,0,0,18.186005723710288,41.54615838443575
3,3,1598,1,14,5,24,1,0,8.074293746384221,86.28469724125014
5,3,2307,2,17,1,7,0,1,17.36516849139373,81.09423257978999
5,3,1915,2,6,2,18,0,1,21.7743960924211,78.63932508301055
2,1,479,1,6,3,19,1,2,11.464891073210023,27.68042461990937
5,1,1728,1,10,1,0,0,1,14.482520354415028,63.45409867448213
4,1,1767,0,19,3,29,0,2,6.219721400240562,76.4746368121663
5,3,969,2,10,5,3,0,1,10.653008845284589,66.39210077066251
4,2,1514,1,3,2,11,1,0,14.897184378713796,77.5578558986566
5,3,2616,1,1,4,24,1,0,15.771479169575965,99.0938625539073
2,2,2683,2,18,2,20,1,1,18.28082546047107,79.02578269337306
4,3,798,2,15,3,18,0,0,23.976476544960317,56.974619803120476
1,2,1220,2,4,2,1,0,2,21.124896860021856,44.8597237726399
4,3,2924,0,18,5,5,1,2,21.43809357464803,113.23463051342051
2,3,1244,1,10,3,19,1,2,14.380288652714377,54.61463065548876
4,2,1676,0,19,3,21,1,1,4.460164100553508,84.0739775565094
5,2,757,2,17,5,2,1,2,16.25180850995311,68.30078928736962
5,2,1822,2,10,1,2,0,0,10.750199360693655,76.92702439352682
2,2,920,1,4,4,0,0,2,1.7641794465174225,44.70607752278886
3,2,2972,0,5,2,8,0,1,5.676489216024426,90.16783602462412
5,2,792,0,7,4,6,0,2,19.217785270807294,58.964953013452465
1,2,2066,0,19,4,8,1,0,16.14412450334156,77.4885966188532
2,2,1795,2,19,5,26,1,0,24.48235690609882,77.83718961339424
4,3,2600,1,8,1,0,0,1,23.16269531073234,88.5268568209748
4,2,1292,0,1,4,7,1,2,15.262225580038987,72.0400457465561
1,2,1383,2,8,3,17,0,0,4.718594884685132,41.22645612976514
5,3,2927,2,19,1,2,1,1,9.072298617308878,112.04360574639202
2,3,982,0,17,5,16,1,1,6.592256648407598,74.08102228383838
1,1,2355,1,9,4,6,0,1,12.292390854725348,69.3684989482317
5,1,419,1,16,5,27,0,1,20.213762483604793,48.92763328536529
2,2,2373,0,9,2,10,0,1,20.72436157327979,70.15193449246965
4,2,2675,2,19,5,4,0,1,5.273577244545195,102.84152442151324
2,1,418,2,16,3,12,0,0,14.178104223164752,29.523216458241677
3,1,2891,0,13,5,10,1,2,17.241583409956394,105.4435037789129
2,2,2815,2,19,1,2,1,1,10.519158707224896,85.40354815183969
3,1,2042,2,5,2,12,1,2,22.730478644414323,66.91536961879643
2,2,1288,0,2,3,19,0,1,9.616457916727464,57.782286244213445
3,3,2283,2,4,2,27,0,0,12.763235141873071,82.63147420515931
4,3,1125,0,12,3,27,0,0,15.084059732021414,60.13603843954877
5,1,546,0,18,2,25,1,2,11.256460377551988,53.143689693471394
3,3,2116,0,3,4,5,1,1,24.127242939920414,81.14100258016914
3,3,1927,2,19,5,21,1,2,19.251168428506496,86.70686351723064
4,3,2877,0,4,1,14,1,1,20.898005668302638,101.52927317257611
3,3,1247,2,4,1,1,1,1,19.063126192143844,57.86723322145717
1,2,1863,0,16,4,22,0,1,15.114561669213504,66.12456946180623
4,2,2645,1,11,2,27,1,1,1.675938359845449,92.0554891553744
1,1,1710,2,13,5,28,0,1,19.35384108512875,55.740243030987465
4,3,964,2,11,4,1,0,1,15.704660789576288,72.72342977202969
3,3,768,2,7,2,24,1,0,2.9375834299673524,59.41643606895744
1,3,1663,1,14,5,13,1,0,3.8459615512494523,59.188363301825916
3,1,1710,0,4,2,1,1,1,12.548637443522093,71.71021695807849
4,2,2965,1,8,1,4,1,2,21.46812300198528,96.69890202418107
3,3,2218,0,12,5,15,0,2,14.28995711639942,88.13617353622895
1,2,2287,0,13,1,7,0,0,23.070778385977082,59.61245266872544
1,1,459,0,9,1,7,0,2,20.575662267382732,16.33466851850973
3,2,944,0,9,5,28,1,1,16.13880712779728,70.23439631710035
2,3,2750,0,2,4,10,0,1,8.520690302042874,87.71027560512339
4,2,1667,1,3,2,12,0,1,21.465609875921672,65.23510037166425
4,2,2107,2,12,5,14,0,1,16.820639051039173,77.93996304512575
3,1,1630,1,17,1,3,0,1,14.2663682475441,57.833452430807824
2,1,2730,2,4,2,22,0,2,13.014960577637801,69.64787319667869
1,1,2925,2,14,5,7,0,2,6.107491744929156,77.25676546276202
5,1,1445,2,9,4,15,0,1,1.3777284751428374,74.8234779154319
5,2,958,1,8,5,15,0,1,18.19616777700712,53.623611503887744
3,2,2796,0,1,5,23,1,2,23.070654176875486,93.55515301088381
2,1,1912,0,13,3,20,0,2,5.407893726896927,64.69454746731986
2,1,2367,2,3,2,9,1,1,23.433367687160043,78.8219848193501
4,3,1069,0,14,5,1,1,2,2.725883821486688,67.49277059430982
1,3,657,0,19,1,17,0,1,14.259163997786027,40.08593571938489
2,1,1470,1,6,1,20,0,0,3.773418630008946,50.00453799709111
5,2,1450,0,4,3,15,0,1,22.338506982105194,66.87216994716113
1,1,1450,0,1,1,3,1,2,3.4777645572392526,50.63057758211468
1,2,2404,1,10,5,29,0,0,7.0253108953395165,77.30883285866992
3,2,544,0,13,2,19,0,2,20.34241665148432,38.43380685017967
2,3,2969,2,12,3,18,1,2,17.52368159172777,99.40364754265504
3,1,1200,1,11,3,24,0,2,10.31506817052099,48.86239058524541
2,1,1885,0,4,4,7,0,0,21.08245962816159,67.55724232592547
4,2,2829,0,17,4,19,1,1,16.256798659561372,99.7482057525897
3,1,1072,1,15,2,22,1,0,7.23465951497393,54.846020560006224
3,3,726,2,3,2,7,0,0,18.766464795343424,44.199645863910604
5,3,1814,1,10,3,13,0,0,8.993433255741481,81.05872381322524
3,1,1029,2,14,5,15,0,0,20.57772246380766,49.41400178220379
2,1,2419,1,19,5,5,1,0,19.758212570072473,77.57819959670334
5,3,2531,0,4,4,17,1,1,8.40443727086275,111.73431019828011
3,1,2593,1,14,2,7,1,1,3.4876486024243363,87.65126742635498
3,2,2428,1,6,2,18,0,2,20.698925080810636,84.70903537270473
4,1,1594,2,12,5,29,1,2,9.746772204072887,79.21033014847136
3,2,2424,1,2,4,3,0,2,8.807737523079599,94.12786587643562
1,1,1757,2,17,5,3,1,2,1.4366374489362492,61.10879821374178
5,1,2871,1,1,5,6,0,1,18.420953923311405,103.09937175989593
1,3,1949,0,17,3,7,1,2,7.5776374078209585,59.89790881193359
5,2,968,1,5,2,8,0,1,11.460934754193808,59.93932530908651
4,3,2794,0,16,3,0,1,2,22.59508627008256,97.77251901240032
3,1,2345,2,14,3,16,0,0,4.00736200801938,73.9530305577105
3,3,746,2,10,5,27,1,1,1.9129378886249322,55.78027862141531
3,1,807,2,3,4,29,0,1,14.452195567520814,43.10467239174497
5,1,532,2,3,5,6,1,2,17.79648697990084,69.89213122561264
3,1,1013,1,18,4,19,1,2,13.676090583261548,60.66350376899579
1,2,505,1,18,2,9,0,0,9.14986234220714,23.430512638218666
3,2,2618,1,4,1,23,0,0,9.674335241665755,78.36669997407273
4,2,661,0,7,2,20,1,1,4.591553634461723,59.13152903738201
1,3,893,1,1,5,0,1,2,8.481173631842083,45.40162325347788
3,1,1874,0,16,4,17,0,1,19.21326063142593,74.00450844554271
3,3,689,0,17,1,25,1,2,12.979385440933752,49.02579045273559
2,3,2268,1,8,4,13,1,1,22.378183100538838,98.72456799988494
5,1,1737,0,6,4,18,0,1,5.032037330294992,71.55061722165951
1,3,2532,2,2,1,17,1,2,11.618143201745205,80.61711291624545
2,1,1838,1,10,1,24,0,2,17.838591028511267,43.79743257346068
4,1,1752,1,17,2,12,0,0,7.534905111638337,64.29294264979815
5,1,444,0,19,3,6,0,2,7.404305722832826,45.76364938561021
1,1,1214,1,4,1,1,1,1,3.5344467673982694,38.29079887056228
3,3,2780,1,13,3,6,1,2,22.43034838782181,97.33287681418489
1,3,864,0,19,3,27,1,2,5.14069066478953,52.34367026368129
3,3,599,1,16,3,27,1,0,24.283049283978883,62.244584018424696
5,2,728,1,13,3,9,0,2,11.772108112612027,58.11654040171738
3,3,2687,1,5,1,16,0,0,24.562852186952867,83.5237657498309
4,3,2307,0,12,4,29,1,0,1.9684816167443255,97.32820994047974
3,2,1197,1,7,1,29,0,1,14.610234064334133,52.474614719574085
4,1,1101,1,9,1,20,1,1,17.58013368913872,55.11562269838297
5,1,2421,1,5,5,4,1,1,13.392376610561803,105.38547746340883
5,1,2324,2,4,5,8,0,2,14.68246706717355,88.77142084212629
1,2,2807,1,10,2,3,1,2,13.92160550564361,73.63847000412729
4,3,1801,0,16,3,19,0,1,4.586971861956993,75.47303564768139
4,3,2832,2,11,3,21,0,2,13.765783608484695,98.39953668515457
2,3,2812,0,9,5,14,1,0,14.001514303150428,100.80284648532735
2,3,2519,1,5,4,13,0,1,9.533958801033695,89.10785301831974
2,2,2951,1,11,2,26,0,2,15.579604135949461,89.91977509672634
3,3,1837,1,9,4,17,1,2,10.885698515045746,75.97220506800386
2,1,526,2,17,5,29,0,0,19.12371699519086,39.26170403352937
4,2,1910,1,11,4,9,1,1,1.9170429058421687,93.20387723611354
3,2,2020,0,6,3,15,0,1,1.238821767448183,65.88005685582851
5,1,881,2,16,5,21,0,2,13.574102582859691,57.88693253083466
1,1,1735,0,19,4,22,1,1,24.74135265615064,63.42972262208506
2,3,682,0,14,2,19,1,0,11.691067692838722,37.295205756131
5,1,2521,0,3,2,9,0,1,1.285100318804119,77.61781078201389
4,2,2794,0,10,1,8,1,0,8.610541936503811,96.16459323283956
1,2,2444,0,4,5,15,0,2,12.214021503537293,80.18736531990312
5,2,2771,1,2,5,4,0,0,22.627101837315728,106.46106263992579
1,3,638,0,13,5,29,1,2,3.91077816736645,52.25935809576532
2,3,1820,0,11,3,18,0,2,23.185363470421347,62.837494714716684
4,1,2784,1,12,3,24,0,0,23.56367989938764,88.28655055390482
1,3,740,2,1,5,0,1,0,16.382973921355873,58.0466787971065
5,3,1291,1,9,4,23,1,0,6.404386101971745,72.87331369760112
2,2,1886,2,12,3,0,1,2,13.880999215341737,76.13776704800654
2,2,861,0,7,5,25,1,1,20.599610478964422,49.002796176251195
5,1,1716,1,17,3,23,0,2,9.593128540186733,76.40381396774578
5,2,1197,2,10,1,4,0,0,22.727481214887703,56.646489684169204
1,3,1132,2,6,2,6,0,2,3.0861413041964045,43.233401684364225
3,1,561,1,7,1,23,0,0,8.372423271419297,27.06486918909983
2,1,2895,1,19,5,14,0,0,24.83674987606701,103.09865276766516
1,2,1878,1,14,2,10,0,1,15.012981983521236,58.45455704273432
5,2,2712,1,11,4,11,1,2,15.168200867119813,111.97387699939387
1,2,1409,1,2,5,16,1,0,6.756881882004289,53.2526100178079
5,1,531,0,1,4,16,0,2,21.581376883654794,56.09838066566126
4,2,2257,0,10,4,22,0,1,11.297963337441585,90.42315648132265
5,3,2567,1,12,3,16,0,0,20.04491454565001,97.74381489884651
5,1,2315,1,9,3,3,1,0,20.456419511840465,88.26659946448139
5,2,1642,0,11,2,21,0,2,5.19657403539544,67.30958880711515
3,3,1071,2,1,2,1,1,2,13.042908959220433,63.63814866549771
5,3,904,0,10,3,9,0,2,10.215775747304571,59.58540194445223
2,2,2556,1,19,2,4,1,1,4.716296259171633,82.31671184367374
2,3,1661,2,11,1,9,0,1,3.961514471242432,63.79910563653689
1,1,692,1,3,5,9,1,0,2.0991885126267595,51.482918532880916
3,1,2410,2,16,1,26,1,2,17.84712348492654,78.6967063315302
1,3,1227,1,10,5,10,1,1,19.77161565152877,60.81683134772509
2,1,586,0,2,3,9,0,2,12.313330332204265,37.80461901687357
2,2,1459,1,19,1,10,0,2,14.534067635844524,54.13673315515146
4,3,2703,0,4,4,5,1,1,7.287898621375049,96.43666751746458
5,1,1858,2,16,1,20,0,2,18.155210265617278,68.03110876328594
2,2,2042,0,6,2,9,1,0,15.014959372487644,67.50664058653238
1,2,1431,2,11,1,7,1,0,22.175584238327453,53.91515885388605
1,1,1601,1,17,3,10,1,2,18.90754453759464,44.21166395580329
5,3,2488,0,15,3,19,1,1,1.4544500227033454,100.48822972251563
5,2,2560,2,4,2,23,0,2,20.436396456039773,92.60443248524989
4,2,1253,2,8,5,26,0,0,1.6511064785603544,61.80939275912833
3,2,2525,2,18,2,18,1,2,20.53229336155277,85.40763501795816
1,2,1118,2,14,5,6,1,1,24.694424226900516,58.23679524218459
5,3,2246,1,2,3,27,1,1,12.541084997621692,85.22245934941576
1,1,1277,1,16,3,20,0,1,6.445543131533997,43.49698798625246
5,1,801,1,15,5,11,1,1,1.2297092600156843,62.25880548550959
2,1,463,2,6,1,20,0,0,4.607032054997727,21.559611428028504
1,2,1848,1,9,1,5,1,2,13.090769102090658,63.947647237080865
2,3,772,2,12,2,11,0,0,20.358060266446817,54.35198699722932
1,1,705,2,10,3,4,1,1,21.915474059058226,41.611527457289135
3,3,2656,2,7,1,12,1,2,17.405461580296453,92.55899273815946
4,1,2914,0,5,3,16,0,2,3.083703209691998,82.61198096203849
2,2,1331,1,8,2,8,0,1,24.792255071047183,48.095156224989715
5,1,2390,1,12,4,26,1,2,18.93049567214078,95.92919944823609
3,2,1815,0,1,3,19,1,1,11.234971925449287,70.21523354050548
1,2,761,0,10,4,20,1,2,20.528213059952005,58.63926412522677
2,1,1687,0,11,3,16,1,1,15.125749688605648,62.24489813447555
1,3,1115,0,5,5,18,1,0,15.466783421129449,67.83931459297713
1,2,2045,2,13,4,18,0,2,24.31125371374997,68.39221363748037
1,3,942,1,18,5,7,1,0,20.22707185732057,59.1926751694576
4,1,1947,1,10,5,26,0,0,7.291616966123293,79.8954674547782
4,2,2062,1,17,2,7,0,0,5.203790891665294,84.829493530879
5,3,2641,2,19,2,24,0,0,5.135409856917337,95.11121373580654
2,2,1051,1,4,1,29,0,0,11.90809062432602,36.62061465987113
3,1,1450,0,9,4,25,1,2,10.325530572789717,65.37575822160933
3,2,1469,1,18,1,14,1,2,11.866284422214985,56.000974526983285
3,1,1046,1,16,4,6,1,2,2.5047439346137113,53.11374428140278
1,3,2252,2,7,2,5,0,0,5.849846755709992,65.52573690448124
4,2,1481,0,12,2,29,1,1,20.14002196872477,66.37405220463889
2,3,1348,0,4,2,15,0,1,19.182429824901725,41.32266630977071
1,1,1360,0,12,4,7,1,2,10.439481994313091,53.93947583916664
4,1,2496,1,12,2,2,1,0,10.371124908709435,89.18277311490252
4,3,1202,0,4,1,9,1,2,22.21175700560805,63.66953273012358
2,3,2080,0,12,5,25,1,0,5.365036935893147,93.33982974582867
2,1,2007,1,8,4,9,0,1,9.5731484824257,69.2166826458459
2,3,1802,2,3,5,23,0,1,19.3234240963153,76.85757070393471
1,1,2457,1,16,1,18,1,0,14.790078101729993,59.71382765078934
5,3,1125,2,2,3,28,1,1,2.4463475089570403,74.3636926223716
2,1,2963,2,6,2,1,0,0,1.2837737455935159,83.33676095018885
5,1,2671,0,17,1,8,0,2,1.4592265810851357,82.15326750663
1,2,1804,0,12,3,0,0,0,16.74357694338297,68.75973178461629
5,1,602,1,9,4,9,0,0,15.93975005716148,58.245693275679955
3,1,1341,2,16,1,25,0,1,2.0682751955482424,52.066066669523565
5,2,988,1,7,4,17,0,0,4.167107503554988,63.998451449799006
2,2,970,0,8,5,22,1,1,18.341406557285207,46.06846830398745
1,3,595,2,7,5,0,0,0,8.430155950969679,48.243839286058794
2,3,1745,0,5,4,11,0,1,24.80045106056769,65.79949331797508
3,1,817,0,7,5,4,0,0,8.499631725578913,46.656960991006606
2,3,2042,0,18,5,27,1,0,9.05648778984325,82.10218028570672
2,3,1765,2,18,2,24,1,0,11.067310741882466,62.449736567694806
2,1,408,2,16,4,24,1,0,20.863750464527186,35.09092432531045
4,2,931,0,7,4,10,1,2,14.374992882872512,68.33656105788071
3,2,548,2,2,3,19,0,2,21.57389771498935,45.637018283183025
2,1,2830,0,17,2,25,0,1,11.252973232451634,77.86324071197565
2,1,1952,0,8,1,13,0,2,15.598738513299136,47.78674734992306
2,1,1435,0,2,2,14,0,2,1.1108636284468458,55.136342200420266
1,1,875,2,18,1,1,1,1,14.813146990360718,38.24267384741703
4,1,2017,1,19,4,24,1,2,2.932544025731368,74.0278551942504
1,1,2379,1,9,2,26,0,1,5.6323300999884545,66.63304246812066
4,3,1476,2,12,3,3,1,2,24.940920779882887,73.90897808981266
2,3,605,2,19,5,18,1,1,16.2923142051422,57.84872622299572
3,3,1144,0,8,1,12,0,1,21.86212903278084,44.50286511198033
5,2,1312,0,8,5,18,1,2,2.375804630049804,77.58858592136441
5,1,453,1,10,4,12,0,1,10.229467269817672,37.86344670679978
2,1,2003,0,18,4,22,1,0,21.698582276424375,71.56068457196429
1,3,2226,1,15,4,11,0,2,10.858827947336838,76.3337482216469
3,2,743,1,11,5,1,0,0,7.087124471721109,49.12712192711996
4,3,1592,2,14,4,4,0,2,12.543686119729129,76.75214392281181
2,1,2332,2,15,4,17,0,2,12.302547036779352,66.17780797796595
3,1,1584,2,14,5,22,0,1,24.77646286770038,65.2944255259747
3,3,1102,1,12,4,22,1,1,9.50810449382599,74.0591673166359
4,3,2974,2,4,1,18,0,1,23.976327983442655,93.59356203351838
3,1,1710,1,3,2,2,0,2,22.888784672079062,64.01702903163338
1,3,2298,2,12,1,23,1,1,11.788265783382263,75.32361080725654
1,1,2859,1,7,4,22,1,0,23.679546677771345,88.89016944112953
1,3,598,0,7,4,3,1,0,18.493089437478826,39.26886331611125
3,2,788,0,19,4,17,1,2,22.24026683371934,60.94976093030867
1,1,873,1,14,4,11,0,2,22.40250744353163,45.67407267789937
4,2,1804,1,1,5,28,0,1,3.0510614245992596,87.52553333657441
3,3,1164,0,7,2,2,1,0,22.523796072517946,57.90670107327195
5,2,2054,1,10,5,26,1,1,12.749934649691173,95.44837903543029
3,3,991,1,18,5,10,1,1,16.288855750860563,61.220967945981215
